CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN
01-12-0006-46,01-12-0107,GUATEMALA,CHUARRANCHO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CALLE PRINCIPAL CASA 1 APR ZONA 0 CANTON CENTRAL MUNICIPIO DE CHUARRANCHO DEPARTAMENTO DE GUATEMALA,59974923,JERVIN ARSEÑO FIGUEROA DUBON,MARIA TEREZA PEREZ ESTRADA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-12-0019-46,01-614,GUATEMALA,CHUARRANCHO,INSTITUTO NACIONAL DE EDUCACION PROFESOR JERVIN ARSENIO FIGUEROA DUBON,CANTON CENTRAL,49738849,JERVIN ARSENIO FIGUEROA DUBON,EVELIN MARISOL CASIA MONROY,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-12-0020-46,01-99-0043,GUATEMALA,CHUARRANCHO,CENTRO EDUCATIVO CARMELITANO -CEC-,CALLE REAL CASA NO 16 ALDEA TRAPICHE GRANDE,49770787,JERVIN ARSEÑO FIGUEROA DUBON,LILIAN ELIZABETH GARCIA SAMAYOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-12-0030-46,01-99-0043,GUATEMALA,CHUARRANCHO,INSTITUTO NACIONAL DE EDUCACION PROFESOR JERVIN ARSENIO FIGUEROA DUBON,CANTON CENTRAL,30545455,JERVIN ARSEÑO FIGUEROA DUBON,EVELIN MARISOL CASIA MONROY,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
01-13-0004-46,01-13-0108,GUATEMALA,FRAIJANES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5A CALLE 4-90 ZONA 1,66378437,ALMA ROSA MARQUEZ ROSALES,JOB YANUARIO CORTIDOR MIRON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-0014-46,01-508,GUATEMALA,FRAIJANES,COLEGIO INGLES AMERICANO,CAMPUS KM 188 CARRETERA A PAVON LOTE 4,66341408,MANUEL MARIA CANO CASTRO,ISABEL SAENZ JELKMANN DE ALDANA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0018-46,01-13-0110,GUATEMALA,FRAIJANES,COLEGIO INTERNACIONAL SEK GUATEMALA,KM 205 CARRETERA A BRISAS PAVON CARRETERA A LO DE DIEGUEZ,66702600,MANUEL MARIA CANO CASTRO,MARIO RODOLFO LOPEZ RUIZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
01-13-0028-46,01-13-0110,GUATEMALA,FRAIJANES,COLEGIO MIXTO EVELYN ROGERS,KM 165 CARRETERA A EL SALVADOR CALLE OLMECA ATRAS DEL CONDADO SAN FRANCISCO JAVIER FINCA EL PORVENIR,66417777,MANUEL MARIA CANO CASTRO,VIVIAN SUSANA PIVARAL LEIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0032-46,01-13-0110,GUATEMALA,FRAIJANES,COLEGIO JULIO VERNE,1A AVENIDA 2-62 ZONA 1 ALDEA DON JUSTO KILOMETRO 185 CARRETERA A SAN JOSE PINULA,66611800,MANUEL MARIA CANO CASTRO,LUCIA BEATRIZ LEON YUMAN DE POCASANGRE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0035-46,01-508,GUATEMALA,FRAIJANES,LICEO TECNOLOGICO EN CIENCIAS DE LA INFORMATICA,1A AVENIDA 0-10 ZONA 1 ALDEA LO DE DIEGUEZ,66403197,MANUEL MARIA CANO CASTRO,CESAR ARMANDO CORONADO FRANCO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0036-46,01-13-0109,GUATEMALA,FRAIJANES,LICEO MIXTO MONTE HOREB,2A AVENIDA 9-75 ZONA 1,44510574,SILVIA MAGALY ALVARADO GARCIA,KIMBERLI FRANCI ORTIZ PÈREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0040-46,01-508,GUATEMALA,FRAIJANES,COLEGIO CLUB SOCIAL Y DEPORTIVO MUNICIPAL,1A AVENIDA 2-150 ZONA 1,66379900,MANUEL MARIA CANO CASTRO,HAROLDO ANTONIO FIGUEROA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0041-46,01-508,GUATEMALA,FRAIJANES,COLEGIO CLUB SOCIAL Y DEPORTIVO MUNICIPAL,1A AVENIDA 2-150 ZONA 1,66379900,MANUEL MARIA CANO CASTRO,HAROLDO ANTONIO FIGUEROA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0042-46,01-405,GUATEMALA,FRAIJANES,COLEGIO CLUB SOCIAL Y DEPORTIVO MUNICIPAL,1A AVENIDA 2-150 ZONA 1,66379900,BLANCA SARAI GUTIERREZ PINEDA,HAROLDO ANTONIO FIGUEROA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0046-46,01-508,GUATEMALA,FRAIJANES,COLEGIO CLUB SOCIAL Y DEPORTIVO MUNICIPAL,1A AVENIDA 2-150 ZONA 1,66379900,MANUEL MARIA CANO CASTRO,HAROLDO ANTONIO FIGUEROA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-0050-46,01-13-0110,GUATEMALA,FRAIJANES,COLEGIO INGLES AMERICANO EAS DE GUATEMALA,KILOMETRO 185 CARRETERA A LO DE DIEGUEZ,66621212,MANUEL MARIA CANO CASTRO,ANA ELIZABETH LAZO CIFUENTES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0053-46,01-13-0110,GUATEMALA,FRAIJANES,CENTRO ESCOLAR FAMORE,KILOMETRO 165 CARRETERA A EL SALVADOR FINCA EL PORVENIR ALDEA DON JUSTO,66346820,MANUEL MARIA CANO CASTRO,GLENDA LIZETHE ARAUZ HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0060-46,01-13-0110,GUATEMALA,FRAIJANES,COLEGIO MARIANO Y RAFAEL CASTILLO CORDOVA,KM 165 CARRETERA A EL SALVADOR CRUCE A PAVON CALLE OLMECA FINCA EL PORVENIR LOTE 10,66346670,MANUEL MARIA CANO CASTRO,RODOLFO GERARDO FONSECA SARMIENTO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0064-46,01-502,GUATEMALA,FRAIJANES,COLEGIO THE ORCHARD CARE,KM 187 CARRETERA A EL SALVADOR HACIENDA MIRAGE CASA NO 1 ZONA 8,32951688,JULIA ENECON ROCA MORAN,MARIA ELOISA MORALES LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0065-46,01-405,GUATEMALA,FRAIJANES,ESCUELA DE ESTUDIOS PENITENCIARIOS,KM 192 CARRETERA A EL SALVADOR ENTRADA A OLMECA A UN COSTADO DE COMPLEJO CARCELARIO PAVON,22463777,BLANCA SARAI GUTIERREZ PINEDA,MAILEEN ZUCELY MARIN LINARES,DIVERSIFICADO,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0067-46,01-13-0108,GUATEMALA,FRAIJANES,COLEGIO EPIC GUATEMALA,KILOMETRO 24 CARRETERA A FRAIJANES,66100505,ALMA ROSA MARQUEZ ROSALES,ZOILA EDELIA RAMIREZ GUZMAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0070-46,01-405,GUATEMALA,FRAIJANES,LICEO NUEVA GENERACION,1A AVENIDA 4-15 ZONA 1,46430216,BLANCA SARAI GUTIERREZ PINEDA,GERMAN AUGUSTO ZETINO GRANADOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0071-46,01-13-0108,GUATEMALA,FRAIJANES,LICEO NUEVA GENERACION,1A AVENIDA 4-15 ZONA 1 ZONA 1,42124979,ALMA ROSA MARQUEZ ROSALES,GERMAN AUGUSTO ZETINO GRANADOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0072-46,01-13-0108,GUATEMALA,FRAIJANES,LICEO NUEVA GENERACION,1A AVENIDA 4-15 ZONA 1,58558872,ALMA ROSA MARQUEZ ROSALES,GERMAN AUGUSTO ZETINO GRANADOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0081-46,01-13-0109,GUATEMALA,FRAIJANES,LICEO MIXTO MONTE HOREB,2A AVENIDA 9-75 ZONA 1 ALDEA EL PAJON,66272426,SILVIA MAGALY ALVARADO GARCIA,KIMBERLI FRANCI ORTIZ PÈREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0082-46,01-405,GUATEMALA,FRAIJANES,LICEO MIXTO MONTE HOREB,2A AVENIDA 9-75 ZONA 1,66272426,BLANCA SARAI GUTIERREZ PINEDA,KIMBERLI FRANCI ORTIZ PÈREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0083-46,01-13-0108,GUATEMALA,FRAIJANES,COLEGIO WALDORF,KM 195 CARRETERA A FRAIJANES INTERIOR HACIENDA SANTA LUCIA,66255200,ALMA ROSA MARQUEZ ROSALES,MARIA GENOVEVA CIFUENTES RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0085-46,01-508,GUATEMALA,FRAIJANES,COLEGIO CDS MUNICIPAL,1A AVENIDA 2-40 ZONA 1 ALDEA DON JUSTO,66104010,MANUEL MARIA CANO CASTRO,MANUEL MARIA CANO CASTRO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0089-46,01-99-0172,GUATEMALA,FRAIJANES,COLEGIO BILINGUE VISTA HERMOSA,FINCA LA JOYA KM 245 CARRETERA A EL SALVADOR GUATEMALA,66255959,MARLYN VERONICA MONTERROSO FLORES,ANA MARIA ESTRADA SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0093-46,01-405,GUATEMALA,FRAIJANES,COLEGIO INTEGRAL MIXTO EN COMPUTACION ESTUDIANTIL FRAIJANES,1RAAVE7-46 ZONA 2 GUATEMALA,66378213,BLANCA SARAI GUTIERREZ PINEDA,EDIE GUILLERMO HERNANDEZ LANUZA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0094-46,01-405,GUATEMALA,FRAIJANES,COLEGIO INTEGRAL MIXTO EN COMPUTACION ESTUDIANTIL FRAIJANES,1RAAVE7-46 ZONA 2 GUATEMALA,66378213,BLANCA SARAI GUTIERREZ PINEDA,EDIE GUILLERMO HERNANDEZ LANUZA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0095-46,01-13-0108,GUATEMALA,FRAIJANES,COLEGIO INTEGRAL MIXTO EN COMPUTACION ESTUDIANTIL FRAIJANES,1RAAVE7-46 ZONA 2 GUATEMALA,66378213,ALMA ROSA MARQUEZ ROSALES,EDIE GUILLERMO HERNANDEZ LANUZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0098-46,01-508,GUATEMALA,FRAIJANES,CENTRO EDUCATIVO CHRISTIAN SCHOOL OF GUATEMALA,KM165 CALLE OLMECA 2-226 ALDEA SAN DON JUSTO GUATEMALA,66339900,MANUEL MARIA CANO CASTRO,NANCY ALEIDA EQUITE PADILLA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0100-46,01-13-0109,GUATEMALA,FRAIJANES,COLEGIO INTEGRAL MIXTO EN COMPUTACION ESTUDIANTIL FRAIJANES,1ERA AV 7-46 ZONA 2 GUATEMALA,66378213,SILVIA MAGALY ALVARADO GARCIA,EDIE GUILLERMO HERNANDEZ LANUZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0103-46,01-99-0172,GUATEMALA,FRAIJANES,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX- DEIRO,1A AVENIDA 1-34 ZONA 2 COLONIA PAVON KM 175 CARRETERA A PAVON GUATEMALA,66372088,MARLYN VERONICA MONTERROSO FLORES,MARINA DE LOS ANGELES HERNANDEZ GOMEZ DE BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
01-13-0104-46,01-13-0109,GUATEMALA,FRAIJANES,COLEGIO INTEGRAL MIXTO EN COMPUTACION ESTUDIANTIL FRAIJANES,1A AVENIDA 7-46 ZONA 2 GUATEMALA,66378213,SILVIA MAGALY ALVARADO GARCIA,EDIE GUILLERMO HERNANDEZ LANUZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0114-46,01-13-0108,GUATEMALA,FRAIJANES,LICEO NUEVA GENERACION,1A AVENIDA 4-15 ZONA 1,66268336,ALMA ROSA MARQUEZ ROSALES,GERMAN AUGUSTO ZETINO GRANADOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
01-13-0116-46,01-13-0108,GUATEMALA,FRAIJANES,COLEGIO INTEGRAL MIXTO EN COMPUTACION ESTUDIANTIL FRAIJANES,1A AVENIDA 7-46 ZONA 2,66378213,ALMA ROSA MARQUEZ ROSALES,EDIE GUILLERMO HERNANDEZ LANUZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA)
01-13-0118-46,01-13-0109,GUATEMALA,FRAIJANES,LICEO MIXTO MONTE HOREB,2A AVENIDA 9-75 ZONA 1,66272426,SILVIA MAGALY ALVARADO GARCIA,KIMBERLI FRANCI ORTIZ PÈREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DIAS A LA SEMANA)
01-13-0120-46,01-405,GUATEMALA,FRAIJANES,COLEGIO LA PLACE,LOTE # 23 SAN GABRIEL KM 18 CARRETERA A EL SALVADOR,66346612,BLANCA SARAI GUTIERREZ PINEDA,MARCO ANTONIO CASTAÑEDA FLORES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,SIN JORNADA,A DISTANCIA
01-13-0122-46,01-99-0172,GUATEMALA,FRAIJANES,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ CAMBIO INTEGRAL,KM 175 CARRETERA QUE CONDUCE A PAVON,50160791|54845435,MARLYN VERONICA MONTERROSO FLORES,CLAUDIA PAOLA CONTRERAS HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-0124-46,01-405,GUATEMALA,FRAIJANES,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ NUEVA ESPERANZA,KM 195 CARRETERA QUE CONDUCE A PAVON,24106060,BLANCA SARAI GUTIERREZ PINEDA,MARGARITA DEL ROSARIO JUAREZ MARTINEZ,DIVERSIFICADO,OFICIAL,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-0128-46,01-99-0172,GUATEMALA,FRAIJANES,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ GENESIS,KM 195 CARRETERA A EL SALVADOR,53124187,MARLYN VERONICA MONTERROSO FLORES,ELSA REINA ALVIZURES CRUZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-0131-46,01-13-0109,GUATEMALA,FRAIJANES,CENTRO EDUCATIVO LOS VERDES,2A AVENIDA 2-65 ZONA 2 ALDEA LOS VERDES,32459213,SILVIA MAGALY ALVARADO GARCIA,KRISZTYN HELKIA MORALES BERREONDO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0132-46,01-508,GUATEMALA,FRAIJANES,CENTRO EDUCATIVO LOS VERDES,2A AVENIDA 2-65 ZONA 2 ALDEA LOS VERDES,53124187,MANUEL MARIA CANO CASTRO,KRISZTYN HELKIA SABRINA MORALES BERREONDO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0134-46,01-405,GUATEMALA,FRAIJANES,CENTRO EDUCATIVO LOS VERDES,2A AVENIDA 2-65 ZONA 2 ALDEA LOS VERDES,32459213,BLANCA SARAI GUTIERREZ PINEDA,KRISZTYN HELKIA MORALES BERREONDO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
01-13-0138-46,01-13-0109,GUATEMALA,FRAIJANES,LICEO MIXTO MONTE HOREB,2A AVENIDA 9-75 ZONA 1,66272426,SILVIA MAGALY ALVARADO GARCIA,KIMBERLI FRANCI ORTIZ PÈREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0139-46,01-13-0109,GUATEMALA,FRAIJANES,LICEO MIXTO MONTE HOREB,2A AVENIDA 9-75 ZONA 1 ALDEA EL PAJON,66272426,SILVIA MAGALY ALVARADO GARCIA,KIMBERLI FRANCI ORTIZ PÈREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0144-46,01-13-0109,GUATEMALA,FRAIJANES,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX- FRAIJANES,2 AVENIDA 1-30 ZONA 1,54826753,SILVIA MAGALY ALVARADO GARCIA,JORGE MARIO CORTIDOR GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-13-0147-46,01-632,GUATEMALA,FRAIJANES,CENTRO EDUCATIVO LOS VERDES,2A AVENIDA 2-65 ZONA 2 ALDEA LOS VERDES,41020280,ALMA ROSA MARQUEZ ROSALES,KRISZTYN HELKIA MORALES BERREONDO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0151-46,01-99-0172,GUATEMALA,FRAIJANES,INTERNATIONAL CHRISTIAN SCHOOL,KM 165 CALLE OLMECA 2-226 ALDEA DON JUSTO,66339900,MARLYN VERONICA MONTERROSO FLORES,NANCY ALEIDA EQUITE PADILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0153-46,01-13-0110,GUATEMALA,FRAIJANES,COLEGIO MARIANO Y RAFAEL CASTILLO CORDOVA,KM 165 CARRETERA A EL SALVADOR CRUCE A PAVON CALLE OLMECA LOTE 10 FINCA EL PORVENIR,66346670,MANUEL MARIA CANO CASTRO,EVELYN YANETH SANTOS VIVAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-13-0159-46,01-111,GUATEMALA,FRAIJANES,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA JORNADA VESPERTINA,1RA AVENIDA Y 2DA CALLE COLONIA VALLE DEL NORTE,30066439,ROSA ALBA LOPEZ PIRIR,NO_ESPECIFICADO,DIVERSIFICADO,OFICIAL,URBANA,TEMPORAL NOMBRAMIENTO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-0160-46,01-99-0172,GUATEMALA,FRAIJANES,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA -IMED- CONCEPCION RABANALES,1RA AVENIDA 0-90 ZONA 1 CONCEPCION RABANALES,55157945,MARLYN VERONICA MONTERROSO FLORES,EDIE GUILLERMO HERNANDEZ LANUZA,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-0161-46,01-13-0109,GUATEMALA,FRAIJANES,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA -IMED- EL CERRITO,2DA AVENIDA 2-19 ZONA 2 EL CERRITO,57948488,SILVIA MAGALY ALVARADO GARCIA,EDUARDO DE JESUS GARCIA BRAN,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-2892-46,NO_ESPECIFICADO,GUATEMALA,FRAIJANES,COLEGIO BILINGUE VALENCIA,KILOMETRO 17 1/2 CARRETERA A EL SALVADOR LOTE 51 ARRAZOLA I,NO_VALIDO,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-2916-46,NO_ESPECIFICADO,GUATEMALA,FRAIJANES,IEBC,SAN JOSE PINULA,NO_VALIDO,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-6277-46,NO_ESPECIFICADO,GUATEMALA,FRAIJANES,COLEGIO MONTREAL DE GUATEMALA S A,KM165 CARRET EL SALVADOR 200 MTS ATRAS DE OLMECA CASA MASSABIELLE II,66341702,NO_ESPECIFICADO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-7503-46,01-13-0110,GUATEMALA,FRAIJANES,COLEGIO NALEB',3A CALLE 2-42 ZONA 2 ALDEA DON JUSTO,66371705,MANUEL MARIA CANO CASTRO,RITA LUCRECIA CABARRUS CABARRUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-7587-46,01-13-0110,GUATEMALA,FRAIJANES,COLEGIO INTERNACIONAL DE GUATEMALA,KM 165 CARRETERA A EL SALVADOR RUTA DEPARTAMENTAL # 13,66372768,MANUEL MARIA CANO CASTRO,INGRID TAMARA ORTIZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-8878-46,01-508,GUATEMALA,FRAIJANES,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA FRAIJANES IMED FRAIJANES,COMPLEJO DE OBRAS MARCO TULIO MEDA MENDOZA ZONA 4,NO_VALIDO,MANUEL MARIA CANO CASTRO,NO_ESPECIFICADO,DIVERSIFICADO,MUNICIPAL,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-9270-46,01-13-0108,GUATEMALA,FRAIJANES,CENTRO ESCOLAR SOLALTO,KILOMETRO 225 CARRETERA A FRAIJANES,24136000,ALMA ROSA MARQUEZ ROSALES,FELIX HUMBERTO LOPEZ MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-13-9526-46,01-405,GUATEMALA,FRAIJANES,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ CAMBIO INTEGRAL,KM 215 CARRETERA A EL SALVADOR FINCA PAVON,24106060,BLANCA SARAI GUTIERREZ PINEDA,WILLIAM FRANCISCO ARROLLO RAMIREZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-9527-46,01-405,GUATEMALA,FRAIJANES,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ NUEVA ESPERANZA,KM 16 1/2 CARRETERA LO DE DIEGUEZ,59496004,BLANCA SARAI GUTIERREZ PINEDA,MARGARITA DEL ROSARIO JUAREZ MARTINEZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-9528-46,01-405,GUATEMALA,FRAIJANES,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ GENESIS,KM 215 CARRETERA A EL SALVADOR FINCA PAVON,53124187,BLANCA SARAI GUTIERREZ PINEDA,ELSA REINA ALVIZURES CRUZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-13-9630-46,01-508,GUATEMALA,FRAIJANES,COLEGIO MONTE ALTO,KM 24 DE LA CARRETERA A FRAIJANES,66771152,MANUEL MARIA CANO CASTRO,NO_ESPECIFICADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-14-0003-46,01-14-0111,GUATEMALA,AMATITLAN,CENTRO EDUCATIVO DE INTERACCION EN COMPUTACION,6TA AVE CALLE C LOTE 63 COLONIA LUPITA,41516322,ANGELA PATRICIA PU GRIJALVA,VICTOR HUGO TENES PELLECER,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
